City Name,Brand/Store Name,No. of Outlets,Full Address,Latitude,Longitude,Pincode,Area,Timing,isMall,MallName
,,,"GROUND FLOOR, Infiniti Mall, 002, New Link Rd, Phase D, Oshiwara, Andheri (W, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,,,TRUE,Infiniti Mall
,,,"Seawoods Station Rd, Nerul East, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706",19.021679,73.0170403,400706,,,FALSE,
,,,"Ground Floor, Inorbit Mall, G-24, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703",19.0657994,73.0009493,400703,,,TRUE,Inorbit Mall
,,,,,,,,,,
,Pepe Jeans,16,"R City Mall, Shop No. F29, 1st, Lal Bahadur Shastri Rd, Ghatkopar, W, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"Apartments, Amiya, Plot No. 63-A, Ground And, Linking Rd, Santacruz West, Mumbai, Maharashtra 400052",19.0747223,72.8342148,400052,,,FALSE,
,,,"111, Infinity Mall, New Link Rd, Azad Nagar, Andheri West, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,,,TRUE,Infinity Mall
,,,"Inorbit Mall(India) Pvt. Ltd, New Link Rd, Malad, Mindspace, Goregaon West, Mumbai, Maharashtra 400064",19.1730327,72.8356308,400064,,,TRUE,Inorbit Mall(India) Pvt. Ltd
,,,"Dhenu Building, Dr Baba Saheb Ambedkar Rd, Mumbai, Maharashtra 400012",19.0025039,72.8386248,400012,,,FALSE,
,,,"Shop No. S218, 2nd Floor, Infiniti Mall, New Link Rd, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infiniti Mall
,,,"Shop No. F 19 1st Floor, Oberoi Mall, Off, Western Express Hwy, Goregaon, Mumbai, Maharashtra 400063",19.1738214,72.8603471,400063,,,TRUE,Oberoi Mall
,,,"39, Hill Rd, Matunga Central Railway Workshop, Hanuman Nagar, Bandra West, Mumbai, Maharashtra 400050",19.0555643,72.8335366,400050,,,FALSE,
,,,"Shop No. G-62, Ground Floor Phoenix Market City, Lal Bahadur Shastri Rd, Kurla West, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"Atria The Millennium Mall, Shop No 213, 2nd Floor, Dr Annie Besant Road,, Worli, Mumbai, Maharashtra 400018",18.9910033,72.8143227,400018,,,TRUE,Atria The Millennium Mall
,,,"Shop No. F135, 1st Floor Infiniti Mall, New Link Rd, Malad West, Mumbai, Maharashtra 400064",19.1412127,72.8309064,400064,,,TRUE,1st Floor Infiniti Mall
,,,"113a, Ghodbunder Rd. Big Shopping Center, 14-34, Survey, Mumbai, Maharashtra 400607",19.2190485,72.9778644,400607,,,FALSE,
,,,"6X38+648, Samata Nagar, Thane West, Thane, Maharashtra 400606",19.2030375,72.9653281,400606,,,FALSE,
,,,"Unit FF007, 2, Service Rd, Subhash Nagar, Thane West, Thane, Maharashtra 400606",19.2084406,72.9715905,400606,,,FALSE,
,,,"Big Shopping Centre, Survey No.14 to 34, Ghodbunder Road, Kasarvadawali Gaon Shop No. 113A, 1st Floor, Owale, Thane, Maharashtra 400607",19.2717379,72.9603455,400607,,,FALSE,
,,,"Big mall, thane, Mulund West, Mumbai, Maharashtra 400080",19.1840208,72.9513545,400080,,,TRUE,
,,,,,,,,,,
,Peter England,19,"Cusrow Baug, PETER ENGLAND - GF's , shop No .11/A, Colaba Causeway, Colaba, Mumbai, Maharashtra 400039",18.920506,72.828766,400039,,,FALSE,
,,,"Unit No. 9, Mayfair 14, Tulsi Baug, Plot No. 17A Ramdas Sutrale Marg, Off, Chandavarkar Rd, Borivali West, Mumbai, Maharashtra 400092",19.2321452,72.8536671,400092,,,FALSE,
,,,"Infinity Mall, Mindspace, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity Mall
,,,"Pearl Hotel Building, Shop No. 7 & 8, 19th Rd, Chembur, Mumbai, Maharashtra 400071",19.0604159,72.8991006,400071,,,FALSE,
,,,"Gautam Towers, Shop No16, Gokhale Rd, Naupada, Thane West, Mumbai, Maharashtra 400602",19.1868739,72.9700175,400602,,,FALSE,
,,,"Shop No. 4, Chandra Pushpa Building, Opposite New Post Office, Hirachand Desai Road, Ghatkopar West 2, Mumbai, Maharashtra 400086",19.0699229,72.8777377,400086,,,FALSE,
,,,"Shop No. 3, Spenta Mansion, Swami Vivekananda Rd, Andheri West, Mumbai, Maharashtra 400059",19.1234101,72.8457532,400059,,,FALSE,
,,,"Unit Number F-16, First Floor, R City, Lal Bahadur Shastri Rd, Ghatkopar, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,FALSE,
,,,"Laxmi Cottage, Dr Baba Saheb Ambedkar Rd, Krishna Nagar, Parel, Mumbai, Maharashtra 400012",19.0025538,72.8382316,400012,,,FALSE,
,,,"Store No. 133, First Floor, Infinity Mall, Malad, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity Mall
,,,"No. 12, Shimpoli Road, Borivalli - 2, Mumbai, Maharashtra 400092",19.2212199,72.8460175,400092,,,FALSE,
,,,"F-18,Korum Mall, Shahid Mangal Pandey Rd, Samata Nagar, Thane West, Mumbai, Maharashtra 400602",19.2028031,72.9653798,400602,,,TRUE,Korum Mall
,,,"Evershine Millennium Paradise, 45,, 13, Gokul Towers Rd, Thakur Nagar, Evershine Millennium Paradise, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101",19.2108374,72.8756792,400101,,,FALSE,
,,,"Shop No. GO 2 B, Ground & Mazzanine Floor Propect Chambers Fort,, Mumbai, Maharashtra 400001",18.934042,72.832722,400001,,,FALSE,
,,,"Shop 18, Sanjay Mittal Ind estate, Andheri - Kurla Rd, Mumbai, Maharashtra 400059",19.1042819,72.882193,400059,,,FALSE,
,,,"FF-20, Viva City Mall, Voltas Compound, Pokhran, Road No. 2, Subhash Nagar, Thane West, Thane West, Mumbai, Maharashtra 400610",19.2085433,72.9716212,400610,,,TRUE,Viva City Mall
,,,"Shrushti Plaza, Shop no 1,2, Ram Maruti Rd, opp. Rajmata Vadapav Center, Thane, Maharashtra 400602",19.1889819,72.9724349,400602,,,FALSE,
,,,"SHOP NO.1 &2, Ram Maruti Rd, opposite RAJMATA VADAPAV BESIDES BANK OF BARODA, Srishti Complex, Thane, Maharashtra 400602",19.1892076,72.9721277,400602,,,FALSE,
,,,"unit no.G-57 L.B.S.Marg, Phoenix Market City Mall, Kurla, W, Maharashtra 400070",19.0863795,72.8889774,400070,,,TRUE,Phoenix Market City Mall
,,,"NEAR KHATRI COPOUND, AMRAVATI, Maharashtra 444601",20.935041,77.7566075,444601,,,FALSE,
,,,,,,,,,,
,Puma,19,"Shop No. F, 6, New Link Rd, Laxmi Industrial Estate, Suresh Nagar, Andheri West, Mumbai, Maharashtra 400053",19.135347,72.830359,400053,,,FALSE,
,,,"Shop No.227, 2nd Floor, Infinity Mall, New Link Rd, Mindspace, West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity Mall
,,,"Durga Chambers, Linking Rd, near KHAR DANDA, next to Tanshiq SHOWROOM, SIGNAL, Khar Danda, Mumbai, Maharashtra 400052",19.0724399,72.8338289,400052,,,FALSE,
,,,"G - 44, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"Electric House, 73, Aspara Bldg, Colaba Causeway, Colaba, Mumbai, Maharashtra 400039",18.921389,72.8311798,400039,,,FALSE,
,,,"PUMA Store, Western Express Hwy, Ketkipada, Dahisar, Mumbai, Maharashtra 401107",19.262356,72.87414,401107,,,FALSE,
,,,"Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",18.9999654,72.828525,400013,,,FALSE,
,,,"G-02, Growel's 101 Mall, Akurli Rd, Kandivali East, Mumbai, Maharashtra 400101",19.2033444,72.8595734,400101,,,TRUE,Growel's 101 Mall
,,,"Shop # LG/44, Phoenix Market City, LBS Marg, Kurla (W) Mumbai, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"High Street Phoenix, Lower Parel, Mumbai, Maharashtra 400013",18.994744,72.8245993,400013,,,FALSE,
,,,"Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400077",19.0991894,72.9173925,400077,,,FALSE,
,,,"Umaragain Building, Dr Baba Saheb Ambedkar Rd, Parel, Mumbai, Maharashtra 400012",18.9991824,72.83773,400012,,,FALSE,
,,,"Shop No 2 , Ground Floor, 360° Business Park, Lal Bahadur Shastri Rd, next to R Mall, Mulund West, Mumbai, Maharashtra 400080",19.1840208,72.9513545,400080,,,TRUE,next to R Mall
,,,"SHOP NO:RG-5&6,KORUM MALL, MANGAL PANDEY ROAD, (VILLAGE PANCH PAKHDI THANE, Mum, Mumbai, Maharashtra 400601",19.2028031,72.9653798,400601,,,TRUE,
,,,"43, Veer Nariman Road, Kala Ghoda, Fort, Mumbai, Maharashtra 400001",18.9321134,72.8326751,400001,,,FALSE,
,,,"Shop-105, Big Shopping Centre, Hyper City Mall,Ghod Bunder Road, Thane, W)-01, Mumbai, Maharashtra 400607",19.2680252,72.9649103,400607,,,TRUE,Hyper City Mall
,,,"Shop No. 1 & 2, Shiv Shurshti Co-Op HSG. SOC.LTD Kandivali, MHADA layout, Charkop, New Link Rd, Kandivali, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067",19.1973286,72.8434666,400067,,,FALSE,
,,,"2, Eastern Express Hwy, Laxmi Nagar, Thane West, Thane, Maharashtra 400610",19.2083111,72.971604,400610,,,FALSE,
,,,"matri park, Building No 5, Shop 3&4, Sion - Trombay Rd, Chembur, Mumbai, Maharashtra 400071",19.0466198,72.9021972,400071,,,FALSE,
,,,,,,,,,,
,Reebok,12,"Unit No.115 Infiniti Mall First Floor, New Link Rd, Andheri (W, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,,,TRUE,Unit No.115 Infiniti Mall First Floor
,,,"Unit LG - 52, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0863579,72.8898509,400070,,,FALSE,
,,,"1st floor inside R city mall, Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,
,,,"DB Reality shop no.3b, Ground floor, DB Ozone Orchid, Western Express Hwy, Dahisar East, Mumbai, Maharashtra 400068",19.2611945,72.8735506,400068,,,FALSE,
,,,"Inorbit Rd, Malad, Mindspace, Goregaon West, Mumbai, Maharashtra 400104",19.1729157,72.8360088,400104,,,FALSE,
,,,"Lg-51, Lower Ground, Phoenix Market City Kurla, Kamani Junction, Kurla West, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"Reebok Store Shop No. – 222, 2nd Floor, Infiniti Mall, New Link Rd, near Goregaon Sports Club, Malad West, Mumbai, Maharashtra 400064",19.184698,72.8342963,400064,,,TRUE,Infiniti Mall
,,,"Dr Ambedkar Road, Parel, Mumbai, Maharashtra 400012",18.9974366,72.8375651,400012,,,FALSE,
,,,"Shp No. F-11, Rcity Mall, First Floor, Lbs Road Ghatkopar (W) Mumbai 400086, Mumbai, Maharashtra 400083",19.0996854,72.9163939,400083,,,TRUE,Rcity Mall
,,,"FF-16, Vivana Mall, Eastern Express Hwy, Thane, Maharashtra 400606",19.2087175,72.9715119,400606,,,TRUE,Vivana Mall
,,,"1st Floor,Shop, Big Mall Thane, no 103, Ghodbunder Rd, Kasarvadavali, Thane West, Mumbai, Maharashtra 400615",19.2679669,72.9648317,400615,,,TRUE,Big Mall Thane
,,,"8, Dr Baba Saheb Ambedkar Rd, Parel East, Byculla, Mumbai, Maharashtra 400027",18.9953234,72.8364768,400027,,,FALSE,
,,,,,,,,,,
,Reliance Trends,18,"Ground floor, New Era, Ashok Mill Compound Road, Matunga West, Mogul Ln, Mahim, Mumbai, Maharashtra 400016",19.0316076,72.8460975,400016,,,FALSE,
,,,"UG - 44, Lal Bahadur Shastri Rd, Kamani, Ashok Nagar, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"85, Main Street Mall, Hill Road Nr Elco Market, Maharashtra 400050",19.055997,72.8335599,400050,,,TRUE,Main Street Mall
,,,"Sangam Complex, Andheri Kurla Road, Opp Of Msc, Next To Divine High School,Besides Sangam Carnival Cinemas, Dr. Charatsingh Colony, S B Singh Colony, J B Nagar, Andheri East, Mumbai, Maharashtra 400059",19.1124921,72.8648753,400059,,,FALSE,
,,,"D Victoria Mall, B-2, Shimpoli Road, Gautam Nagar, Borivali West, Mumbai, Maharashtra 400092",19.2237975,72.8501333,400092,,,TRUE,D Victoria Mall
,,,"Reliance Trends - Dhirubhai Ambani International School Block, 46, Trident Road, Ba, Mumbai, Maharashtra 400051",19.0666803,72.8704831,400051,,,FALSE,
,,,"5RMM+VQP, Malad, Mindspace, Goregaon West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,FALSE,
,,,"R City Mall, Reliance Trends S52/53, Second Floor, Lal Bahadur Shastri Rd, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"Subhash Nagar, Thane West, Mumbai, Maharashtra 400610",19.2155309,72.9765284,400610,,,FALSE,
,,,"Growels 101 Mall, Akurli Road, Kandivali East, Mumbai, Maharashtra 400101",19.2033444,72.8595734,400101,,,TRUE,Growels 101 Mall
,,,"Acme Mall, Swami Vivekananda Rd, Rizvi Nagar, Khira Nagar, Santacruz West, Mumbai, Maharashtra 400054",19.0886649,72.8375623,400054,,,TRUE,Acme Mall
,,,"D Victoria Mall, Shimpli Road, Opp. Shimpoli Police Chowki, Mumbai, Maharashtra 400092",19.2238477,72.8498642,400092,,,TRUE,D Victoria Mall
,,,"5RXV+W2H, Balasinor Society, Kandivali West, Mumbai, Maharashtra 400067",19.1998125,72.8426094,400067,,,FALSE,
,,,"1st floor,R mall, Kamgar Colony, Mulund West, Mumbai, Maharashtra 400080",19.1840208,72.9513545,400080,,,TRUE,
,,,"LG-001/A, Infiniti Mall, New Link Road, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infiniti Mall
,,,"Shahid Mangal Pandey Rd, Samata Nagar, Thane West, Thane, Maharashtra 400606",19.2024622,72.9661483,400606,,,FALSE,
,,,"268,NEW ERA MILLS , MOGHUL LANE, near ANAND SAGAR HOSPITAL, Mumbai, Maharashtra 400016",19.0315278,72.8464519,400016,,,FALSE,
,,,"DC, Reliance Brands Limited,2nd floor, Seawoods Grand Central,Plot R-1,, Seawoods Station Rd, Seawoods West, Sector 40, Nerul, Sector - 40, Navi Mumbai, Maharashtra 400706",19.0218844,73.0185706,400706,,,FALSE,
,,,,,,,,,,
,Skechers,14,"Shop no G-13, Ground Floor, Growels 101 Mall Akurli Road, opp. Western Express Highway, Mumbai, Maharashtra 400101",19.2033444,72.8595734,400101,,,TRUE,Growels 101 Mall Akurli Road
,,,"New Link Rd, Malad, Malad West, Mumbai, Maharashtra 400064",19.1889341,72.8354551,400064,,,FALSE,
,,,"45/46, Infiniti Mall, First Floor, Malad West, Mumbai, Maharashtra 400064",19.1847814,72.8342211,400064,,,TRUE,Infiniti Mall
,,,"94 B, Ground Floor, Mid Summer, Linking Rd, near Kotak Mahindra Bank, Santacruz West, Mumbai, Maharashtra 400043",19.0783934,72.8346377,400043,,,FALSE,
,,,"Rustom Building, Shop No 1 & 2, Flora Fountain, 21/23, Veer Nariman Road, Fort, Mumbai, Maharashtra 400023",18.9320344,72.8329695,400023,,,FALSE,
,,,"3R8M+HGM, Bandra West, Mumbai, Maharashtra 400052",19.0664625,72.8337969,400052,,,FALSE,
,,,"G-17A, Ground floor, Phoenix mill compound, 462, Senapati Bapat Marg, Lower, Parel, Mumbai, Maharashtra 400013",18.9944085,72.8250972,400013,,,FALSE,
,,,"G-1 Ground Floor, Durolite House, C.T.S Nos. 647, 648, Off New Link Road, Andheri West, Mumbai, Maharashtra 400053",19.137256,72.8322085,400053,,,FALSE,
,,,"F-31, Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400077",19.0994332,72.9164855,400077,,,FALSE,
,,,"Shop no 5D, DB Ozone, Western Express Hwy, Ketkipada, Dahisar (E, Mumbai, Maharashtra 400068",19.2621762,72.8739991,400068,,,FALSE,
,,,"K Star Mall, SHOP NO 1/2 ,G FLOOR, VN Purav Marg, Diamond Garden, Basant Garden, Chembur, Mumbai, Maharashtra 400071",19.0521802,72.9015938,400071,,,TRUE,K Star Mall
,,,"Plot no- 39, Inorbit Mall, Shop no - 3, 2nd, 1, Sector 30A, Vashi, Mumbai, Maharashtra 400075",19.0657928,73.0008684,400075,,,TRUE,Inorbit Mall
,,,"Unit 1 & 2, Ground Floor, Raghuleela Mall, Sector 30A of IIP, Vashi, New Mumbai, Navi Mumbai, Maharashtra 400705",19.0638681,72.9969051,400705,,,TRUE,Raghuleela Mall
,,,"Chhatrapati Shivaji Maharaj International Airport, Skechers T2, Domestic DepartureTerminal - Departure, Mumbai, Maharashtra 400099",19.0985439,72.874389,400099,,,FALSE,
,,,,,,,,,,
,Spykar,15,"Shop No. 3 Raheja Centre, Linking Rd, Santacruz, Mumbai, W, Mumbai, Maharashtra 400054",19.077748,72.836096,400054,,,FALSE,
,,,"Shop No.FF.136, Infinity Mall, New Link Rd, Mindspace, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity Mall
,,,"1st flr Shop no, R- City mall, F/14, Lal Bahadur Shastri Rd, Ghatkopar, w, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,
,,,"G - 69, Shop No. LG-69 Ground Floor Phoenix Marketcity Mall, Lal Bahadur Shastri Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,TRUE,Shop No. LG-69 Ground Floor Phoenix Marketcity Mall
,,,"Shop No. F 05A First Floor Growel 101 Mall, Akurli Rd, Kandivali (E, Mumbai, Maharashtra 400101",19.2033444,72.8595734,400101,,,TRUE,Shop No. F 05A First Floor Growel 101 Mall
,,,"Shop No 2 Ground Floor Building, No-A, Andheri - Kurla Rd, Mukund Nagar, Andheri East, Mumbai, Maharashtra 400095",19.111158,72.872012,400095,,,FALSE,
,,,"Laxmi Nagar, Thane West, Mumbai, Maharashtra 400601",19.208722,72.9722614,400601,,,FALSE,
,,,"Shop no-10 Madhav Kunj, Sardar Vallabhbhai Patel Rd, Borivali, Mumbai, Maharashtra 400092",19.236765,72.854666,400092,,,FALSE,
,,,"Junction, 19th Floor, A & F wings, Lotus Corporate Park, Ram Mandir Lane Jai Coach, Off, Western Express Hwy, Goregaon, Mumbai, Maharashtra 400063",19.1513897,72.8507424,400063,,,FALSE,
,,,"Korum mall Shop No- UG-28 Eastern.Exp. Highway near cadbury junction Thane (W, Mumbai, Maharashtra 400602",19.2028031,72.9653798,400602,,,TRUE,
,,,"Dr Baba Saheb Ambedkar Rd, Krishna Nagar, Parel, Mumbai, Maharashtra 400012",19.0053005,72.8394547,400012,,,FALSE,
,,,"Palm Beach Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400705",19.0664269,73.0018314,400705,,,FALSE,
,,,"Shop Number 3, Jer Building, Dr Babasaheb Ambedkar Rd, Opposite Central Railway Ground, Parel East, Parel, Mumbai, Maharashtra 400012",19.0012699,72.8383329,400012,,,FALSE,
,,,"Shop No- 5, Morar Baug, RB Mehta Marg, Ghatkopar (E, Mumbai, Maharashtra 400077",19.0818841,72.9089702,400077,,,FALSE,
,,,"Rly Station, Shop No. S23 Seawoods Grand Central R-1, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706",19.0218844,73.0185706,400706,,,FALSE,
,,,,,,,,,,
,Tommy Hilfiger ,15,"UG-4, Seawoods Grand Central Mall, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706",19.0218844,73.0185706,400706,,,TRUE,Seawoods Grand Central Mall
,,,"6X5C+GGG, Laxmi Nagar, Thane West, Thane, Maharashtra 400606",19.2088125,72.9713281,400606,,,FALSE,
,,,"G- Mind Space, 52, New Link Rd, Eksar Village, Mhada Colony, Borivali West, Mumbai, Maharashtra 400705",19.2306338,72.8407617,400705,,,FALSE,
,,,"LIFESTYLE INTERNATIONAL PVT LTD, PHOENIX MILL COMPOUND, Parel, Mumbai, Maharashtra 400013",18.9981729,72.8274691,400013,,,FALSE,
,,,"R City Mall, Shop No. G-37, Ground Floor, opposite Coroma, Ghatkopar West, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"SHOPPERS STOP, 211 D, S. V ROAD, Andheri West, Mumbai, Maharashtra 400058",19.1150743,72.8426492,400058,,,FALSE,
,,,"PLOT NO. 1406-A, Inorbit Mall(India) Pvt. Ltd, SHOPPERS STOP, 28/A, New Link Rd, Mumbai, Maharashtra 400064",19.1722743,72.8351642,400064,,,TRUE,Inorbit Mall(India) Pvt. Ltd
,,,"DYNAMIX MALL, JUHU, Vile Parle West, Mumbai, Maharashtra 400049",19.1146403,72.8274212,400049,,,TRUE,
,,,"VAMA APPARELS, Kanchanjunga, 72, Pedder Rd, Cumballa Hill, Mumbai, Maharashtra 400026",18.9652905,72.8069903,400026,,,FALSE,
,,,"PLOT # 1406-A, 28/A, SHOPPERS STOP LTD. , INORBIT MALL, New Link Rd, Malad West, Mumbai, Maharashtra 400064",19.1722743,72.8351642,400064,,,TRUE,
,,,"SF 218/A, 2nd Floor, Infinity Mall, Opp Goregaon Sport club, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity Mall
,,,"Cinemax Versova, Phase D, Shastri Nagar, Andheri West, Mumbai, Maharashtra 400054",19.1412737,72.8309948,400054,,,FALSE,
,,,"G-02, Oberoi Mall, Western Express Hwy, Goregaon, Mumbai, Maharashtra 400063",19.1740832,72.8605366,400063,,,TRUE,Oberoi Mall
,,,"Raheja Chamber, Main Avenue Crossing, Linking Rd, Santacruz West, Mumbai, Maharashtra 400054",19.0771337,72.834585,400054,,,FALSE,
,,,"Linking Rd, GOI Staff Colony, Santacruz West, Mumbai, Maharashtra 400054",19.0832488,72.8344831,400054,,,FALSE,
,,,,,,,,,,
,U.S. Polo Assn.,18,"Unit No .Ff-102,Shop No.7, Infiniti Mall, New Link Rd, Andheri West, Mumbai, Maharashtra 400064",19.1412127,72.8309064,400064,,,TRUE,Infiniti Mall
,,,"462, Senapati Bapat Marg, Parel, Mumbai, Maharashtra 400013",19.000969,72.8290959,400013,,,FALSE,
,,,"Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",19.0991894,72.9173925,400086,,,FALSE,
,,,"UG-93, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"Shop No. 02, Rehem Mansion, Shahid Bhagat Singh Rd, Mumbai, Maharashtra 400039",18.9231996,72.8313605,400039,,,FALSE,
,,,"SHOP NO-45,Satra Park Shopping Complex, Shimpoli Rd, Borivali West, Mumbai, Maharashtra 400092",19.223761,72.849167,400092,,,FALSE,
,,,"Shop No. F-17 & F-26, First Floor, Inorbit Rd, Malllink Roadmalad (West, Mumbai, Maharashtra 400064",19.1729281,72.8359056,400064,,,TRUE,Malllink Roadmalad (West
,,,"FF/14b Oberoi Mall, Goregaon, Mumbai, Maharashtra 400063",19.173725,72.8605168,400063,,,TRUE,FF/14b Oberoi Mall
,,,"Infinity -2 Mall,Survilink Road,Mumbai Shop No 105, Maharashtra 400053",19.1121049,72.861073,400053,,,TRUE,Infinity -2 Mall
,,,"Kemp's Corner, Kanchanjunga, 72, Pedder Rd, Cumballa Hill, Mumbai, Maharashtra 400026",18.9652905,72.8069903,400026,,,FALSE,
,,,"Infiniti Mall, Shop No.FF102, New Link Rd, near Goregaon Sports Club Complex, Mindspace, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infiniti Mall
,,,"Shop No S, 3, A S Marg, Palladium, Mumbai, Maharashtra 400013",19.1213327,72.8977503,400013,,,FALSE,
,,,"Arvind Lifestyle Brands.Ltd F/14 B . First Floor Oberoi Mall, Goregaon, Mumbai, Maharashtra 400063",19.1337672,72.8669173,400063,,,TRUE,Arvind Lifestyle Brands.Ltd F/14 B . First Floor Oberoi Mall
,,,"Shop No, F17 & F26, First Floor, New Link Rd, Mumbai, Maharashtra 400064",19.1874639,72.8354831,400064,,,FALSE,
,,,"Shop Num G-35, Ground Floor, R-City Mall,Phase #1, Lal Bahadur Shastri Rd, Ghatkopar, W, Mumbai, Maharashtra 400086",19.0993558,72.9163421,400086,,,TRUE,R-City Mall
,,,"Shop-No-3,4 Near Hyundai Showroom, Mumbai, Maharashtra 401104",19.2630872,72.8732204,401104,,,FALSE,
,,,"Vithal More Building, 163/169, Dr Baba Saheb Ambedkar Rd, Parel, Mumbai, Maharashtra 400012",19.0016419,72.8385547,400012,,,FALSE,
,,,"Viviana Mall, Vivacity Voltas Compound pokhharan Road No- 2 Shop No- Gf 64, Ground Floor, Maharashtra 400601",19.2087175,72.9715119,400601,,,TRUE,Viviana Mall
,,,,,,,,,,
,United Colors of Benetton,19,"Raheja Chamber, Main Avenue Crossing, Linking Rd, Santacruz, Mumbai, Maharashtra 400054",19.0771337,72.834585,400054,,,FALSE,
,,,"Shop No-109,1st Floor, Infiniti mall, New Link Rd, Malad, W, Mumbai, Maharashtra 400064",19.1411618,72.8310538,400064,,,TRUE,
,,,"Senapati Bapat Marg, Parel, Mumbai, Maharashtra 400013",19.0076023,72.8323398,400013,,,FALSE,
,,,"Shop No 22, Ground Floor, Infiniti Mall, KL Walawalkar Marg, Phase D, Oshiwara, Andheri West, Mumbai, Maharashtra 400102",19.1412127,72.8309064,400102,,,TRUE,Infiniti Mall
,,,"S-19,Oberoi Mall, Goregaon, Mumbai, Maharashtra 400063",19.173725,72.8605168,400063,,,TRUE,Oberoi Mall
,,,"Unit UG - 91 / 92, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0866587,72.8893126,400070,,,FALSE,
,,,"police Station, Rahim Mansion, Shop No 5, 38, Colaba Causeway, next to Colaba, Mumbai, Maharashtra 400039",18.91517,72.82618,400039,,,FALSE,
,,,"R City Mall, Shop no 42,Second, Lal Bahadur Shastri Rd, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"Skyzone ,1st floor, Unit no, F 10B High Street PhoenixLower, Parel, Mumbai, Maharashtra 400013",18.9948509,72.8252115,400013,,,FALSE,
,,,"F-34 First floor,Inorbit Mall, New Link Rd, Mindspace, W, Mumbai, Maharashtra 400064",19.1729281,72.8359056,400064,,,TRUE,Inorbit Mall
,,,"T2 International Departures, Post Security, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",19.0985928,72.8742768,400099,,,FALSE,
,,,"R City Mall, Shop no -2A, Ground, Lal bahadur shastn road, Ghatkopar, W, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"G Floor, Shop No.22, Infinity Mall, New Link Rd, Oshiwara, Andheri West, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,,,TRUE,Infinity Mall
,,,"GF-23, Viviana City, Voltas Compound, Mumbai, Maharashtra 400601",19.2087175,72.9715119,400601,,,FALSE,
